uniq_id,Back End,C-suite executive,Cloud Computing,Data Scientist,Data or business analyst,Database Administrator(DBA),Designer,DevOps,Educator or academic researcher,Embedded applications or devices developer,Engineering manager,Enterprise application,Front End,Full stack,Game developer,Information Security,Mobile Developer,Network Engineer,Product Manager,QA/Test Developer,Sales professional,Software Developer/Java Developer,Student,System Administrator,Web Developer
6c19b6227d83ac7791186cb27e8618e9,0.3939662716370779,0,,,,,0,,0,0,0,,,,,,,,,,0.606033728362922,,0,,
7ed3081fb829367adb0c4e67fb4b6d3c,,0,,0.11114515697774112,,0.11055400195646853,0,,0,0,0,,0.1182356539127612,0.11285919402591255,,,0.1103713140471876,,,,0.2056137428414044,0.11199575797575888,0,,0.11922517826276555
bd44752d377d24aa7674c26c25de14d2,,0,,,,,0,,0,0,0,,,,,,1.0,,,,,,0,,
684f0fd65f748592698f7a6d0d90bb88,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
43a8d6e4334e1a810971e16174ae2580,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
636d59d0a025bed55083e3fdf5e00dad,,0,,,,,0,,0,0,0,,,,,,,1.0,,,,,0,,
1c99889836e14fb0a53240ec32dea670,0.21906936764621907,0,,,,,0,,0,0,0,0.346646320172951,,,,,,,0.21907008171668726,,,,0,0.21521423046414254,
3d5fe920a297004bcd72575a9691d934,,0,,,1.0,,0,,0,0,0,,,,,,,,,,,,0,,
d664c3fa615c9d85979ce37ee2024476,,0,,,0.2142315971587446,,0,,0,0,0,,,,,,0.20385295129013734,,,0.1927320816654274,,0.3891833698856907,0,,
a191308828f6ebbe6e2c71c4d0fa6fcf,0.11921856151931735,0,,,0.19337257924958934,,0,,0,0,0,,0.11318070869024732,0.11202797383083972,,,,0.11395685420189128,0.1192728285005803,,,,0,0.11913352257841535,0.10983697142911927
ebd967613c6b1d5814f05129963f3828,,0,,,,,0,,0,0,0,0.22193524717809626,,,,0.2243069905463618,,,,,0.22078111494788727,0.3329766473276546,0,,
8f0514aaaee9c2cef81bdf966b91aedd,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
21760fd0a56225d31cb38920378f1776,,0,,,,,0,,0,0,0,,,,,,,1.0,,,,,0,,
3f968103598313fff87d3a11f439a5d6,,0,,,,,0,,0,0,0,0.1710995246139831,0.1856696835232393,0.1713877260059511,,,,,0.1762082184210962,0.2956348474357302,,,0,,
5efff6ae770da75586fc1ea3365ef760,,0,,,,,0,,0,0,0,,,,,,,,,,,,0,,1.0
f0d2d47ee381674d7a3c4c063f45ee32,,0,,,,,0,,0,0,0,,,,,0.29496924924515217,,,,,0.28336810043614363,,0,0.42166265031870415,
e78ffe545c3c2b3a2146a838d7686608,0.17970562261033135,0,,,,,0,,0,0,0,0.1819452262276045,,,,,,,0.17320018541084753,,0.18680158425867288,0.2783473814925438,0,,
3ccf210dbd227e56460da0cb997d4670,,0,,,,,0,,0,0,0,0.22487988712128304,,,,0.23137331420303445,,,,,0.2179970613500868,,0,,0.3257497373255958
5c879eb0b16f14a17b2a0c93336b9824,,0,,,,,0,,0,0,0,,,,,,,,,,,,0,1.0,
7f24ed6f776d1423e284fd7815d424ee,,0,,1.0,,,0,,0,0,0,,,,,,,,,,,,0,,
7a60040393bf7475d9e6782bb2e1efbb,0.21993660035402607,0,,,,,0,,0,0,0,,,,,,,0.34852884545289914,0.21393271605884728,,,,0,0.21760183813422745,
433ed4950c80859bdcc0ee1f356b9da5,,0,,0.14670830784450126,0.15203201807115818,0.1419869576023408,0,,0,0,0,,,,0.14084735911530868,,0.1483110092656499,,,,,,0,,0.2701143481010413
1bedeffc0e9255b2e35a404f4c5cf4fc,,0,,,1.0,,0,,0,0,0,,,,,,,,,,,,0,,
1f30b2ff4e8bb3dc3d05a92f79cc0f2a,0.18166263682618813,0,,,0.27409557941410045,,0,,0,0,0,0.17712121814568002,,,,0.1885952152102772,,,,,0.1785253504037543,,0,,
48e0db501f6558b0c40e7f2b63aebeeb,0.21779643894273448,0,,,,,0,,0,0,0,0.2229169606344318,,,,,,0.3453208215847928,,,,,0,0.2139657788380409,
02e7fc93f83b2f502b5dc8e6b8e80af2,,0,0.13614932655379533,0.14861250412093274,0.14820567985597616,0.14828389609218595,0,,0,0,0,,,,0.26883818060813003,,0.1499104127689798,,,,,,0,,
e8bd6065cb3e2ac997cff0a368662324,,0,,,,,0,,0,0,0,,,,,,,1.0,,,,,0,,
d0ce49672bec9ecafb8f4a1315c9f3be,,0,,,0.5911416924572427,,0,,0,0,0,,,,,0.4088583075427573,,,,,,,0,,
a3129a8388cbc5eebf8414d278dfda7c,0.18324424574200493,0,,,0.2875671110422888,,0,,0,0,0,,0.17237297639739102,,,,,,0.17923022442165412,,,,0,0.17758544239666102,
45cbea2f076cce1412a8211b80d259ea,,0,0.14127557845343774,0.14339374807661887,,0.14990206602408793,0,,0,0,0,,,,0.14230939048488567,,,,,0.1484087487469705,,0.2747104682139992,0,,
cc7744efa25e1b0e282c2b87d23e9036,,0,,,0.17421078204234666,,0,,0,0,0,,,,,,,0.171465550503357,0.18270783110545835,,0.2963926218978944,,0,0.1752232144509436,
53b3af46d06f860912f829a842095b40,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
c9f33391984cef1238bacd166b461e42,,0,,,,,0,,0,0,0,0.5901355545442359,,,,0.409864445455764,,,,,,,0,,
4dcb19ed7e473dfba2424f254a7cfd9a,,0,,,,,0,,0,0,0,,,,,,,1.0,,,,,0,,
67c354fa18e9ef7795e12e555b5701c3,,0,,,0.1123989160409624,0.19844247715113567,0,,0,0,0,,0.11806782115922725,0.11062067144919993,,,,0.11496537763605273,0.11924299205831178,,,,0,0.11683617600891208,0.10942556849619814
408a773e8143cf88f97da6aee1ce3f47,,0,0.14058518607811793,0.14374220624598108,0.1464928130092765,0.14259744316417722,0,,0,0,0,,,,0.1453753122149668,,,0.2812070392874804,,,,,0,,
69204d2dd6cb6cb7a856c466973e0ddf,0.27692888081329603,0,,,,,0,,0,0,0,0.2820658871457136,,,,,,,0.4410052320409905,,,,0,,
fa314d208cf213286ab2c752ed3241d5,,0,,,,,0,,0,0,0,,,,,,0.17410745319026724,0.17213238758846755,0.17955029504966907,,,0.28865731031559483,0,,0.18555255385600136
bb480faf81dcf9f1be9fea327fb5e4b6,,0,,,,,0,,0,0,0,,0.11851130571782473,0.11221016624204616,,,0.11005281871303096,0.11190013806329556,0.1201276829881573,0.19537779816795628,,,0,0.11354193048165286,0.11827815962603615
cf630d669814563360cae9bbd442c11d,,0,,,,,0,,0,0,0,0.6756479840427457,,,,,,,,0.3243520159572542,,,0,,
edc3aba09a6bfe8c55fc17c7404235b1,,0,,1.0,,,0,,0,0,0,,,,,,,,,,,,0,,
8de9a47a19f08ed1b8371d1d78cc9303,,0,,,0.12473564003818828,0.12352255706250752,0,,0,0,0,,,0.1327488347529768,,,0.12314477453592752,0.133528482142602,,,,0.2292184025270919,0,,0.13310130894070582
a05cc8e369a9e55d539ba60e7a18343c,,0,,,,,0,,0,0,0,,,,0.19549635605987986,,0.20084101584819056,,0.4014870986914551,,,0.20217552940047465,0,,
7ed22abeca5ce1cd83b4fbe4fe97e87d,,0,0.1569364284896748,,0.3486402054155229,,0,,0,0,0,,,,0.1670150899746088,,,,,0.15685086068274295,,0.1705574154374506,0,,
1852d4ede66128e938ca0c92ee5b9acf,,0,,,,,0,,0,0,0,,,1.0,,,,,,,,,0,,
155d2704890568149a05cec6eb7c0afa,,0,,,1.0,,0,,0,0,0,,,,,,,,,,,,0,,
f37c6f58576ea54d25bd7f2d348577e4,,0,,,,,0,,0,0,0,,,,,,,,,,,,0,1.0,
b973645701abe92c284bd8354f69669f,,0,,,,,0,,0,0,0,,,,,0.4152156819398392,,0.5847843180601608,,,,,0,,
28e8c54a28c7b9ca6b04a3868ee1f397,0.2195582695754008,0,,,0.3337166292710538,,0,,0,0,0,,,,,0.2251581714471617,,,,,0.22156692970638386,,0,,
6b249ed4a5f56f2d667d755eb9e04af2,0.2180178650361388,0,,,,,0,,0,0,0,,,,,0.22626215720222684,,0.3320767911836853,,,0.22364318657794904,,0,,
582e6a0e93bf2c5544b220b58b888ee8,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
52a839915b99003419c47425861af15c,,0,,,,,0,,0,0,0,,,,,,,,0.5930861999797191,,0.40691380002028094,,0,,
4f646fec1e571a41c183945214b23615,0.3713781120526576,0,,,,,0,,0,0,0,,,0.2037836758103228,,,,0.2193237438526776,,,,,0,,0.20551446828434214
52518d45dfacc7e0cd6bfb45465733b8,,0,,,,,0,,0,0,0,,,,,,,1.0,,,,,0,,
26d0377147808d50ce4bee04895a80f4,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
c8457871cf72ac09d171b88f7dfe8e5c,,0,,,,,0,,0,0,0,,,,,0.4227110836123962,,0.5772889163876038,,,,,0,,
afe93e177d5b320b0d79d08fe055bf8d,,0,,,,,0,,0,0,0,,,,,0.4072176717741724,,,,,,0.5927823282258277,0,,
5bdae562f36eba9388383ee94ad6af31,,0,,,,,0,,0,0,0,,,,,,,,,,,,0,,1.0
56c243b3bac31620952c0747cdc9761a,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
046d0aa100e9a1501493ffd111ca62d1,,0,0.134848569612101,,,0.14915479567444245,0,,0,0,0,,,,0.1391166206953688,,0.14707383519387593,0.2836642668036022,,,,0.14614191202060972,0,,
b884dd78fc6005fd5b4f3f4177d0a7aa,,0,,,,,0,,0,0,0,,0.2822585431138223,,,0.4378453019930361,,,,,0.2798961548931415,,0,,
b2a3a8800b386ac32297e185ec34039f,,0,,0.16866973458917964,0.1653177971322673,0.3308782772902184,0,,0,0,0,,,,0.16796764488924834,,,,,0.16716654609908638,,,0,,
9f9590be45e2862e423dbd57231f2e33,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
42b467bf4d29603f0950243cd6cf42b9,,0,0.5856842593862125,,,,0,,0,0,0,,,,,0.4143157406137876,,,,,,,0,,
2291af5caa58d2576d7513e3d28da4d4,,0,,1.0,,,0,,0,0,0,,,,,,,,,,,,0,,
a643eba3d6b128a56e6a8868943d9ec7,0.22096624082949992,0,,,,,0,,0,0,0,,,,,0.22470461553697602,,,,,0.2201847921868793,0.33414435144664484,0,,
5ed2111af53a6143bff5191f91d1b737,,0,,,,,0,,0,0,0,,,,,,,,,,,,0,,1.0
ec3f776e70e37e6ee1c65c3e0a607129,0.4233483874082882,0,,,,,0,,0,0,0,,,,,0.28569942067233256,,,,,0.2909521919193792,,0,,
1bb49e3cf97376d56486a78fbddafcd4,,0,,,1.0,,0,,0,0,0,,,,,,,,,,,,0,,
434df8dd2bfa1d62805b7b32c48d464f,,0,,,,,0,,0,0,0,0.2901762370094811,0.17987685352009605,0.17451926382692495,,,,0.1710495921889736,0.18437805345452435,,,,0,,
a6d0a591934f42f997a0e10b1e0e6c14,,0,,,,,0,0.42359462506961776,0,0,0,0.2810659515947315,,,,0.2953394233356507,,,,,,,0,,
5b79e8de577d7bfdece0f003fde1dd1f,,0,,,1.0,,0,,0,0,0,,,,,,,,,,,,0,,
735c606d4680665a904ae183e33d8a3b,,0,,,,0.3296822980836205,0,,0,0,0,0.2211513719956304,,,,0.23316304605653704,,,,,0.21600328386421214,,0,,
03308df175e70f238b625bac4b2b5052,0.1357552230364166,0,,,,,0,,0,0,0,0.1374177346031137,0.1279529389157781,,,,,0.12630898778021113,0.12988229288636818,0.21320113919672165,,,0,0.12948168358139062,
645bab695a3766a9d734e6a8cdad0bfd,,0,,,1.0,,0,,0,0,0,,,,,,,,,,,,0,,
c1e3f94bd6e29d329ffeecb302831556,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
9c98e83dbc81611d0b8a0ad57d4f8cb5,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
36085c9edbe0dd63f5a2d74532e5c6cc,0.14755955416303193,0,,,,,0,,0,0,0,,,,,,,,0.14834638546052992,,0.15650142301079198,0.2436921705458432,0,0.14920928770183972,0.15469117911796332
1b33b931e1c040846d3e5e5952f96597,,0,,,,,0,,0,0,0,,,,,,,,,,,,0,,1.0
58f4d2e6bdbbb5d045383aa283dd8191,,0,,,1.0,,0,,0,0,0,,,,,,,,,,,,0,,
5e5bdcd5d1ac2b97c4d4a4c963455a0b,0.3939662716370779,0,,,,,0,,0,0,0,,,,,,,,,,0.606033728362922,,0,,
a0ea3ead768e36fa2fd4275be5429450,,0,,,,,0,,0,0,0,0.2809854138570726,,,,,,,,0.4361395533538643,0.2828750327890629,,0,,
1f1ab7887d913c40dbf79a09e0db76ab,,0,,,0.11067060289121218,,0,,0,0,0,,0.11728064557067534,0.11151828969371504,,,,0.11603803547205935,0.1183457199786232,,,0.19683221573771445,0,0.11851752229434087,0.11079696836165938
0f6128a5b31e551c665ac9305dc743c3,0.1510658958279505,0,,,,,0,,0,0,0,0.15895185712884305,,,,,,0.14547520264646918,,0.2379220079933844,0.15466389057584815,,0,0.1519211458275047,
a03287b4d53b7832f13b352637f9917f,0.2892494481852514,0,,,,,0,,0,0,0,,0.2734738285201037,,,,,,,,,,0,0.4372767232946449,
47f2438749e920a1c194aaa4ed81b278,,0,,,,,0,,0,0,0,,,,,0.4064177683406308,,0.5935822316593692,,,,,0,,
f74f2dd66b4ed908913296d0aa6ca69d,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
989d0d90992d4457c6091266b73a4928,,0,,,,,0,,0,0,0,,,,,,,,,1.0,,,0,,
c950f2571356874b5b7b01130c7be83c,,0,,,,,0,,0,0,0,,,,,0.4076541405312668,,,,,,,0,0.5923458594687332,
bb6e5a76c2b8a8408b03124cc9eec330,,0,,,,,0,,0,0,0,,1.0,,,,,,,,,,0,,
c12c0678bde266de5914eff51a0cd1a5,0.17409098713197255,0,,,,,0,,0,0,0,0.17665365964950835,,,,0.1876495122456432,,,,,0.1875157641857928,,0,,0.27409007678708314
cfa517fb5211d0d12df65be2b084e0c8,0.10617419327942752,0,0.09839759865314987,0.10601896181819466,0.10230281949536303,,0,,0,0,0,,0.09673325322782687,0.10500601799634454,,,0.10200036415037306,0.18456511224495428,,0.09880167913436616,,,0,,
a099006f4b33d1d74da68615acb1229d,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
d895ec183ef16d84a0aa920e52e08876,,0,,1.0,,,0,,0,0,0,,,,,,,,,,,,0,,
d307a9eb77edae0cbd5b4ed242ae9683,0.1825542795132594,0,,,,,0,,0,0,0,0.2861915349251858,,,,,,0.17652072128589302,0.17630991325468026,,,,0,0.1784235510209816,
06a7f93a0f712482d36b4ded1d3026ec,,0,,,1.0,,0,,0,0,0,,,,,,,,,,,,0,,
548e2cfbf0bfa9676f869a6a823851a9,,0,,,1.0,,0,,0,0,0,,,,,,,,,,,,0,,
02f7b93c353830f718953089b5f60b8a,,0,,,,,0,,0,0,0,0.29036594955097034,0.17716014701605498,,,,,0.1691448041981132,0.17851156498811818,,,,0,0.1848175342467433,
a7abb22555229ba2cb79dafc4115f60c,,0,,,1.0,,0,,0,0,0,,,,,,,,,,,,0,,
6497cd5891f9efc02d94ae919774e539,,0,,,0.29706730434712564,,0,,0,0,0,0.1750262670024483,0.17937821264039622,,,,,,0.17737186805571792,,,,0,,0.17115634795431187
51baf34be9aa1070f2ef6a9d5379f779,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
0c484cc871dd8e61a3647d8dcad3b6f6,,0,,0.17193110063728828,,0.31646628832305435,0,,0,0,0,,,0.1692304121020368,,,0.1725771306493273,,,,,0.16979506828829316,0,,
a4d853e0fc8d1f1cc225119416479a55,0.17454541085440362,0,,,,,0,,0,0,0,0.18374884449797368,,,,,,0.17457090838218822,,,0.18610019351520296,,0,0.2810346427502316,
8316e74a78c089660cddebbee8f1998d,,0,,,,,0,,0,0,0,,,,,0.4049513412376158,,,0.5950486587623842,,,,0,,
b9e53dcc3270f0edc01647f62018cb36,,0,,,,,0,,0,0,0,,,,,,1.0,,,,,,0,,
0dff54ab5307e0efc4cdee93ae9b5709,,0,,,,,0,,0,0,0,,,,,,,,,,,,0,1.0,
6644289312ac26a750f4cfe9fb7e5250,,0,,,,,0,,0,0,0,,,,,,,,,,,,0,,1.0
9fac41e425c5e2facabc6718d2c07be4,,0,,0.10929448615063678,,,0,,0,0,0,,0.11366927487849293,0.1195404544510144,,,0.10863885677511312,0.11573549850154867,0.1194574806913272,,,0.1948844098180684,0,,0.11877953873379868
dab8316b178c45b24240ae267ed164d6,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
16135706d0efe64206430080cd42b979,,0,,,0.5658837884739426,,0,,0,0,0,,,,,0.4341162115260573,,,,,,,0,,
80e8408f961d7e6643bd9f1b0d57fe4a,0.1356535093996451,0,,,,,0,,0,0,0,,0.1269934896547316,,,,,0.12779181236085335,0.1278655318434841,0.2105671906138454,0.13707107270033864,,0,0.13405739342710182,
10c732279c63d05f6c3fe5d5cc2154e3,,0,0.11640939024321212,0.12986081434668145,0.12956053654371405,0.12517920390044018,0,,0,0,0,,,,0.1268018112307481,,0.12936846389177312,,,,0.2428197798434309,,0,,
38a77f3c0a0d45d489323a55b12fd19e,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
c0b6d27b658fa53f45ed2b13509f70a3,,0,,,0.4322367176987773,,0,,0,0,0,0.2863814555402349,,,,,,,0.2813818267609878,,,,0,,
79b8dfc67baf18b2882e955fcbbb3733,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
4c92ec56f7536245f92ae19a0eaca343,,0,,,0.4200798338600935,,0,,0,0,0,0.2868191705237124,,,,0.2931009956161941,,,,,,,0,,
8f29fabe4306f61d6608f2d2ca17ecb2,,0,,0.14373056088598427,,,0,,0,0,0,,,0.14871457572745278,,,0.14314854280940167,,,,0.2655900056152913,0.1463693055762986,0,,0.1524470093855714
ee86ca533b0fa0df0589c01d5cc5e02f,,0,,0.16497655558367916,,,0,,0,0,0,,,0.17452029991985288,,,,0.17563140138290345,,,0.31381593073470176,,0,,0.1710558123788628
dedadd1713937f4a9c1557b0e68e20e0,0.17595797648898528,0,,0.1694805885595778,,0.3008102956025816,0,,0,0,0,,,,,,,0.18267851622889308,0.17107262311996224,,,,0,,
2f6a2cbd7cebfecbc9063435f8b4b67d,,0,,0.12826496262516562,0.12244835764634228,0.1319426962990352,0,,0,0,0,0.23350311945558885,0.13073557314245352,,,,0.1218239124433324,,,,,,0,,0.13128137838808215
cf49ae699db476f14a0f146d65c23de3,,0,,,,,0,,0,0,0,,,,,0.4078605864845154,,0.5921394135154845,,,,,0,,
de1949a6ddc760f288ed447da46f3a53,,0,,,,,0,,0,0,0,,,,,0.28482752028024283,,,0.4237160991345821,,0.2914563805851751,,0,,
c288b97cccc93dc76d991c6a7e6626f9,,0,,,,,0,,0,0,0,0.2462484504974845,0.1532759957152594,0.14963762873213354,,,,0.14291415239663774,0.15117638647616186,,,,0,0.15674738618232287,
8d4596830ce82a4d2e9bbf44839a885c,,0,,0.4191203666615808,,,0,,0,0,0,0.287536517491595,,,,0.2933431158468242,,,,,,,0,,
0d524bf1a51677b6dd39823658c21214,0.15605725869791448,0,,,0.2372411658917047,,0,,0,0,0,0.15170730346319986,0.1480840619371249,,,,,,0.14797802781382774,,0.15893218219622826,,0,,
78604ec372bd04d877a2eec006aeb495,,0,0.19593016036158875,,,,0,,0,0,0,,,,0.20109050088159736,,,0.4071304391046924,,0.19584889965212132,,,0,,
2ad5ce8b12e092003b86863f74d9ab68,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
b88f2219d6f6e27778f425e16463db5a,0.3893089635733878,0,,,,,0,,0,0,0,,,,,,,,,,,0.6106910364266123,0,,
7877b118e685ca6ee864d5aa1ce5bc61,,0,,,,,0,,0,0,0,,,,,,1.0,,,,,,0,,
aaba6ce2f6eae03cc8523ffa0a4d8241,,0,,,0.14554188952694816,,0,,0,0,0,,0.15156647619723532,,,,,0.1464699947535326,0.15546276122131036,0.2482552683358694,,,0,0.15270360996510418,
1277113f2d773e3d3f37273e0d60bc9f,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
9aa017db45cc5a1b2b22a595b72e84a3,0.1385861423914519,0,,,,,0,,0,0,0,,0.13025261497003054,0.12756541332315394,,,,0.12634054139800344,0.2188096543361127,,,,0,0.13184580243849633,0.12659983114275125
b880ad6014749e3a89f55f26f0e435a7,,0,,,,,0,,0,0,0,,,,,1.0,,,,,,,0,,
9f4c847aed7b7d315f85b38701d75078,,0,,,,,0,,0,0,0,0.2496674420543196,,0.1534645277462087,,,,,0.15110895097338742,,0.15176059439981884,,0,0.14187502660941148,0.1521234582168539
607a1f8b402c07c6c4570cd7cfa5c060,0.2838267464820854,0,,,,,0,,0,0,0,,,,,0.2844551368792216,,,,,,0.4317181166386931,0,,
acf1b57302f1b336f3c1b4ac65d4f680,,0,,,,,0,,0,0,0,0.21709030493935447,,,,0.2288945909252535,,,0.32409926320194193,,0.2299158409334501,,0,,
52ca0c901fd64ecc838493d7b81810cc,,0,,,1.0,,0,,0,0,0,,,,,,,,,,,,0,,
6877595235d35825fd95a4d16e343e00,,0,,,1.0,,0,,0,0,0,,,,,,,,,,,,0,,
eea37626b82da0ba196ce4c2f83f1cf5,,0,0.11971192703606295,0.1280990739988105,,0.1290063776471234,0,,0,0,0,,,,0.12257817033794573,,0.1303553142084924,,,,,0.1306108246897394,0,,0.2396383120818256
ff15a231e3284b56eca819b1ea534af2,,0,,,1.0,,0,,0,0,0,,,,,,,,,,,,0,,
3b55fc4518eb6af83517e0875e6ca31a,0.2863773067195501,0,,,,,0,,0,0,0,,,,,0.2853204691956148,,,,,,,0,0.4283022240848352,
b5f3e2975a1e3286b64fa4ef0d27d699,0.21511053433772226,0,,,,,0,,0,0,0,0.2202072637523916,,,,,,,0.3477992097470736,,,,0,0.2168829921628125,
df1d7f49253002b530dbd711dcea938a,,0,,,,,0,,0,0,0,,,,,,,1.0,,,,,0,,
c8a3a33f12bb42231dbc6fb674e63105,,0,,,,,0,,0,0,0,0.17170948597472366,0.18247209696959046,0.17320513703775878,,,,,,0.2921475945048182,0.1804656855131089,,0,,
9712fe9c0ee987670a0f1010699832f2,,0,,,,,0,,0,0,0,,,,,1.0,,,,,,,0,,
653252488b30e665811f8a3fbb6d3967,,0,,,,,0,,0,0,0,,,,,0.4008669619325412,,0.5991330380674589,,,,,0,,
d922f7c8458bf0aae4027304304847b0,,0,,,1.0,,0,,0,0,0,,,,,,,,,,,,0,,
c8ea8c39a6452fe5eda789b40fd58ab8,,0,,,,,0,,0,0,0,,,,,,1.0,,,,,,0,,
85042394b1aca8e3459b46455a0a121d,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
1bbfacbba26f4f1118e7a2a630817524,0.1337180886966799,0,,,,,0,,0,0,0,0.2137905207051268,,,,,,,0.12836391339582706,,0.1324164006044878,0.1313342464856178,0,0.1283741503951009,0.13200267971715968
87071202970b789f239120548e2c17e2,,0,,,,,0,,0,0,0,,,,,1.0,,,,,,,0,,
c6caf9d8fb0283219dfab5942b9c0dee,,0,,,0.43660701141614455,,0,,0,0,0,,,,,,,,0.27500481231052704,,0.2883881762733284,,0,,
33ed7186f541d6d919b3a6e2430fc8c2,,0,,,,,0,1.0,0,0,0,,,,,,,,,,,,0,,
40a276ecb271dfa833732a1a1888e2d5,,0,,,,,0,,0,0,0,,,,,,,,1.0,,,,0,,
670e325f1ad66187151ac7c5dc9224ff,,0,,,0.4328344440346395,,0,,0,0,0,,,,,0.2829643027090523,,,,,0.2842012532563082,,0,,
4b0a9f77cbf966b1f5c06110557e6127,,0,,,,,0,,0,0,0,0.15608557693220146,0.15591012662062398,0.14673762214864805,,,,0.14952221347337927,0.14523163699280536,,,,0,0.2465128238323419,
4cb9ebc1a0c0a02ee7a63b46dceaa2d1,,0,0.5879786862444039,,,,0,,0,0,0,,,,,0.4120213137555961,,,,,,,0,,
b15b5d798a2cc9d22b2232cb326f8d7f,,0,,,1.0,,0,,0,0,0,,,,,,,,,,,,0,,
9754ac77ff58b667e69b96bb15a41ad1,,0,,,,,0,,0,0,0,,,,,0.4168437642125948,,,,,,,0,0.5831562357874052,
39ced0a49024b6d73ae4fd4a1b4a18ce,0.2812791865914967,0,,,,,0,,0,0,0,,,,,0.2958550267820597,,,0.4228657866264437,,,,0,,
930ec2c2131a7354761fc06fd1be4787,,0,,,,,0,,0,0,0,,,,,,,,,1.0,,,0,,
dada24b83fe0741b8563289c8879f582,0.2772403193843309,0,,,,,0,,0,0,0,,,,,,,,0.42684894827794745,,0.29591073233772164,,0,,
de8dfc3c123cea19aaca82801d61b7db,,0,,,,,0,,0,0,0,0.2804958969134393,,,,0.2923961642245508,,,,,0.4271079388620101,,0,,
f84b09f38ed31ed4993efa29bc5451bd,0.22502527804593825,0,,,,,0,,0,0,0,,,,,0.2211850826484585,,,,,0.2237882792506881,0.3300013600549151,0,,
da8b7d4404f2245cf1e63f692e354093,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
91aa7846bafd459fe3b5c94df413c48d,0.16562004310828354,0,,,0.16738893288674292,,0,,0,0,0,0.34193517331108914,0.16262167741010405,,0.1624341732837804,,,,,,,,0,,
396cb1135986dc64c7a44f29562fbde2,,0,,,,,0,,0,0,0,,,,,,,1.0,,,,,0,,
e32585dda86797fc6c0201167e4f2ae5,,0,,0.10677711492209913,0.206808067358347,,0,,0,0,0,,,0.11711909661210712,,,0.11043849515136096,0.11670712222898645,,,,0.10740154271552636,0,0.1172081665653022,0.1175403944462708
b78d0d40fc3e77d6ebfa164d376e151b,,0,,0.16757611230853078,0.17161869190981438,0.3065883746360139,0,,0,0,0,,,0.1773106295265629,,,,0.17690619161907808,,,,,0,,
4b07514caa8dfb5a028a145ad9e60abf,0.22092000127709266,0,,,,,0,,0,0,0,,0.2120807710074044,,,0.3551912095220316,,,0.21180801819347134,,,,0,,
13d3d2f3bdb5ca77bcc17d11cc4bd8e1,,0,0.16268231171066969,,,,0,,0,0,0,,,,0.16547780062768236,,0.1726726745004223,,0.3343257226134145,0.16484149054781122,,,0,,
7c2fd50f92aed17b6ca26b1a787ca305,0.18130544456057154,0,,,,,0,,0,0,0,,0.16988538884201712,,,,,0.2859125038027027,0.18099967503996936,,,,0,0.18189698775473925,
4b7677f8070633ab47c8ccf11b135c0e,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
aa7640b88e0cabf8caabd2d5b3a96e15,0.1312107694360913,0,,,0.13179655651900318,,0,,0,0,0,,0.1241557349700948,,,,,0.13616503219591058,0.21847829781821174,,,0.1278400982796016,0,,0.13035351078108687
733f56b318d033f25ab6725722fc3727,,0,,,,,0,,0,0,0,0.2740833452308785,0.28170147643278204,,,,,,,,,0.4442151783363396,0,,
ef3649256e508e1cf0248eff659d8723,,0,,,,,0,,0,0,0,,,,,,,,,,,,0,,1.0
12ed740e762bf233526a810eacc8a29a,,0,,,,0.35645915784007465,0,,0,0,0,0.21398733626445726,0.2197026381572975,,,,,,0.2098508677381705,,,,0,,
4c0031361cffef6fcf52eb5f8c4c0fae,0.22279045773701586,0,,,,0.3311269141079754,0,,0,0,0,,,,,0.22125687627757126,,,,,0.22482575187743745,,0,,
8295909a58577535b1cd61fb6bb01188,,0,,,,,0,,0,0,0,0.2857120100432521,,,,0.3011962526996268,,,,,,,0,0.41309173725712106,
15dc074832634b8ec5fa43801dd4bff8,,0,,,,,0,,0,0,0,,,,,,,,,,,,0,,1.0
b235df6e8aee6acd237375e2b804c714,,0,,,,,0,,0,0,0,,,,,,,,,,,,0,,1.0
